ref_image,input_image,x-shift,y-shift
TranslationDataset/Test/reference/slide003_core092273.png,TranslationDataset/Test/input/slide003_core092273.png,24,23
TranslationDataset/Test/reference/slide003_core092274.png,TranslationDataset/Test/input/slide003_core092274.png,50,14
TranslationDataset/Test/reference/slide003_core092275.png,TranslationDataset/Test/input/slide003_core092275.png,42,13
TranslationDataset/Test/reference/slide003_core092276.png,TranslationDataset/Test/input/slide003_core092276.png,11,19
TranslationDataset/Test/reference/slide003_core092277.png,TranslationDataset/Test/input/slide003_core092277.png,5,62
TranslationDataset/Test/reference/slide003_core092278.png,TranslationDataset/Test/input/slide003_core092278.png,21,32
TranslationDataset/Test/reference/slide003_core092279.png,TranslationDataset/Test/input/slide003_core092279.png,41,5
TranslationDataset/Test/reference/slide003_core092280.png,TranslationDataset/Test/input/slide003_core092280.png,19,59
TranslationDataset/Test/reference/slide003_core092281.png,TranslationDataset/Test/input/slide003_core092281.png,27,57
TranslationDataset/Test/reference/slide003_core092282.png,TranslationDataset/Test/input/slide003_core092282.png,28,18
TranslationDataset/Test/reference/slide003_core092283.png,TranslationDataset/Test/input/slide003_core092283.png,56,3
TranslationDataset/Test/reference/slide003_core092284.png,TranslationDataset/Test/input/slide003_core092284.png,58,14
TranslationDataset/Test/reference/slide003_core092285.png,TranslationDataset/Test/input/slide003_core092285.png,20,38
TranslationDataset/Test/reference/slide003_core092286.png,TranslationDataset/Test/input/slide003_core092286.png,1,15
TranslationDataset/Test/reference/slide003_core092287.png,TranslationDataset/Test/input/slide003_core092287.png,29,16
TranslationDataset/Test/reference/slide003_core092288.png,TranslationDataset/Test/input/slide003_core092288.png,20,0
TranslationDataset/Test/reference/slide003_core092289.png,TranslationDataset/Test/input/slide003_core092289.png,19,58
TranslationDataset/Test/reference/slide003_core092290.png,TranslationDataset/Test/input/slide003_core092290.png,50,28
TranslationDataset/Test/reference/slide003_core092291.png,TranslationDataset/Test/input/slide003_core092291.png,23,54
TranslationDataset/Test/reference/slide003_core092292.png,TranslationDataset/Test/input/slide003_core092292.png,56,42
TranslationDataset/Test/reference/slide003_core092293.png,TranslationDataset/Test/input/slide003_core092293.png,21,10
TranslationDataset/Test/reference/slide003_core092294.png,TranslationDataset/Test/input/slide003_core092294.png,51,40
TranslationDataset/Test/reference/slide003_core092295.png,TranslationDataset/Test/input/slide003_core092295.png,40,31
TranslationDataset/Test/reference/slide003_core092296.png,TranslationDataset/Test/input/slide003_core092296.png,49,59
TranslationDataset/Test/reference/slide003_core092297.png,TranslationDataset/Test/input/slide003_core092297.png,63,17
TranslationDataset/Test/reference/slide003_core092298.png,TranslationDataset/Test/input/slide003_core092298.png,30,33
TranslationDataset/Test/reference/slide003_core092299.png,TranslationDataset/Test/input/slide003_core092299.png,61,60
TranslationDataset/Test/reference/slide003_core092300.png,TranslationDataset/Test/input/slide003_core092300.png,6,27
TranslationDataset/Test/reference/slide003_core092301.png,TranslationDataset/Test/input/slide003_core092301.png,38,41
TranslationDataset/Test/reference/slide003_core092302.png,TranslationDataset/Test/input/slide003_core092302.png,8,42
TranslationDataset/Test/reference/slide003_core092303.png,TranslationDataset/Test/input/slide003_core092303.png,11,44
TranslationDataset/Test/reference/slide003_core092304.png,TranslationDataset/Test/input/slide003_core092304.png,63,63
TranslationDataset/Test/reference/slide003_core092305.png,TranslationDataset/Test/input/slide003_core092305.png,35,29
TranslationDataset/Test/reference/slide003_core092306.png,TranslationDataset/Test/input/slide003_core092306.png,59,38
TranslationDataset/Test/reference/slide003_core092307.png,TranslationDataset/Test/input/slide003_core092307.png,13,27
TranslationDataset/Test/reference/slide003_core092308.png,TranslationDataset/Test/input/slide003_core092308.png,28,49
TranslationDataset/Test/reference/slide003_core092309.png,TranslationDataset/Test/input/slide003_core092309.png,13,13
TranslationDataset/Test/reference/slide003_core092310.png,TranslationDataset/Test/input/slide003_core092310.png,30,27
TranslationDataset/Test/reference/slide003_core092311.png,TranslationDataset/Test/input/slide003_core092311.png,61,15
TranslationDataset/Test/reference/slide003_core092312.png,TranslationDataset/Test/input/slide003_core092312.png,57,55
TranslationDataset/Test/reference/slide003_core092313.png,TranslationDataset/Test/input/slide003_core092313.png,20,27
TranslationDataset/Test/reference/slide003_core092314.png,TranslationDataset/Test/input/slide003_core092314.png,27,58
TranslationDataset/Test/reference/slide003_core092315.png,TranslationDataset/Test/input/slide003_core092315.png,11,49
TranslationDataset/Test/reference/slide003_core092316.png,TranslationDataset/Test/input/slide003_core092316.png,59,60
TranslationDataset/Test/reference/slide003_core092317.png,TranslationDataset/Test/input/slide003_core092317.png,63,21
TranslationDataset/Test/reference/slide003_core092318.png,TranslationDataset/Test/input/slide003_core092318.png,32,50
TranslationDataset/Test/reference/slide003_core092319.png,TranslationDataset/Test/input/slide003_core092319.png,35,42
TranslationDataset/Test/reference/slide003_core092320.png,TranslationDataset/Test/input/slide003_core092320.png,3,49
TranslationDataset/Test/reference/slide003_core092321.png,TranslationDataset/Test/input/slide003_core092321.png,42,43
TranslationDataset/Test/reference/slide003_core092322.png,TranslationDataset/Test/input/slide003_core092322.png,62,31
TranslationDataset/Test/reference/slide003_core092323.png,TranslationDataset/Test/input/slide003_core092323.png,27,37
TranslationDataset/Test/reference/slide003_core092324.png,TranslationDataset/Test/input/slide003_core092324.png,45,41
TranslationDataset/Test/reference/slide003_core092325.png,TranslationDataset/Test/input/slide003_core092325.png,12,14
TranslationDataset/Test/reference/slide003_core092326.png,TranslationDataset/Test/input/slide003_core092326.png,8,44
TranslationDataset/Test/reference/slide003_core092327.png,TranslationDataset/Test/input/slide003_core092327.png,62,31
TranslationDataset/Test/reference/slide003_core092328.png,TranslationDataset/Test/input/slide003_core092328.png,42,59
TranslationDataset/Test/reference/slide003_core092329.png,TranslationDataset/Test/input/slide003_core092329.png,43,7
TranslationDataset/Test/reference/slide003_core092330.png,TranslationDataset/Test/input/slide003_core092330.png,53,42
TranslationDataset/Test/reference/slide003_core092331.png,TranslationDataset/Test/input/slide003_core092331.png,61,56
TranslationDataset/Test/reference/slide003_core092332.png,TranslationDataset/Test/input/slide003_core092332.png,26,30
TranslationDataset/Test/reference/slide003_core092333.png,TranslationDataset/Test/input/slide003_core092333.png,34,15
TranslationDataset/Test/reference/slide003_core092334.png,TranslationDataset/Test/input/slide003_core092334.png,26,12
TranslationDataset/Test/reference/slide003_core092335.png,TranslationDataset/Test/input/slide003_core092335.png,26,30
TranslationDataset/Test/reference/slide003_core092336.png,TranslationDataset/Test/input/slide003_core092336.png,34,47
TranslationDataset/Test/reference/slide003_core092337.png,TranslationDataset/Test/input/slide003_core092337.png,48,18
TranslationDataset/Test/reference/slide003_core092338.png,TranslationDataset/Test/input/slide003_core092338.png,27,26
TranslationDataset/Test/reference/slide003_core092339.png,TranslationDataset/Test/input/slide003_core092339.png,34,12
TranslationDataset/Test/reference/slide003_core092340.png,TranslationDataset/Test/input/slide003_core092340.png,61,60
TranslationDataset/Test/reference/slide003_core092341.png,TranslationDataset/Test/input/slide003_core092341.png,50,51
TranslationDataset/Test/reference/slide003_core092342.png,TranslationDataset/Test/input/slide003_core092342.png,4,49
TranslationDataset/Test/reference/slide003_core092343.png,TranslationDataset/Test/input/slide003_core092343.png,30,0
TranslationDataset/Test/reference/slide003_core092344.png,TranslationDataset/Test/input/slide003_core092344.png,17,57
TranslationDataset/Test/reference/slide003_core092345.png,TranslationDataset/Test/input/slide003_core092345.png,44,13
TranslationDataset/Test/reference/slide003_core092346.png,TranslationDataset/Test/input/slide003_core092346.png,50,49
TranslationDataset/Test/reference/slide003_core092347.png,TranslationDataset/Test/input/slide003_core092347.png,5,11
TranslationDataset/Test/reference/slide003_core092348.png,TranslationDataset/Test/input/slide003_core092348.png,54,30
TranslationDataset/Test/reference/slide003_core092349.png,TranslationDataset/Test/input/slide003_core092349.png,10,30
TranslationDataset/Test/reference/slide003_core092350.png,TranslationDataset/Test/input/slide003_core092350.png,61,8
TranslationDataset/Test/reference/slide003_core092351.png,TranslationDataset/Test/input/slide003_core092351.png,7,31
TranslationDataset/Test/reference/slide003_core092352.png,TranslationDataset/Test/input/slide003_core092352.png,23,53
TranslationDataset/Test/reference/slide003_core092353.png,TranslationDataset/Test/input/slide003_core092353.png,33,11
TranslationDataset/Test/reference/slide003_core092354.png,TranslationDataset/Test/input/slide003_core092354.png,21,49
TranslationDataset/Test/reference/slide003_core092355.png,TranslationDataset/Test/input/slide003_core092355.png,17,61
TranslationDataset/Test/reference/slide003_core092356.png,TranslationDataset/Test/input/slide003_core092356.png,8,31
TranslationDataset/Test/reference/slide003_core092357.png,TranslationDataset/Test/input/slide003_core092357.png,18,25
TranslationDataset/Test/reference/slide003_core092358.png,TranslationDataset/Test/input/slide003_core092358.png,46,54
TranslationDataset/Test/reference/slide003_core092359.png,TranslationDataset/Test/input/slide003_core092359.png,35,51
TranslationDataset/Test/reference/slide003_core092360.png,TranslationDataset/Test/input/slide003_core092360.png,3,48
TranslationDataset/Test/reference/slide003_core092361.png,TranslationDataset/Test/input/slide003_core092361.png,49,29
TranslationDataset/Test/reference/slide003_core092362.png,TranslationDataset/Test/input/slide003_core092362.png,49,29
TranslationDataset/Test/reference/slide003_core092363.png,TranslationDataset/Test/input/slide003_core092363.png,49,21
TranslationDataset/Test/reference/slide003_core092364.png,TranslationDataset/Test/input/slide003_core092364.png,28,58
TranslationDataset/Test/reference/slide003_core092365.png,TranslationDataset/Test/input/slide003_core092365.png,7,35
TranslationDataset/Test/reference/slide003_core092366.png,TranslationDataset/Test/input/slide003_core092366.png,22,30
TranslationDataset/Test/reference/slide003_core092367.png,TranslationDataset/Test/input/slide003_core092367.png,51,48
TranslationDataset/Test/reference/slide003_core092368.png,TranslationDataset/Test/input/slide003_core092368.png,1,16
TranslationDataset/Test/reference/slide003_core092369.png,TranslationDataset/Test/input/slide003_core092369.png,20,23
TranslationDataset/Test/reference/slide003_core092370.png,TranslationDataset/Test/input/slide003_core092370.png,37,5
TranslationDataset/Test/reference/slide003_core092371.png,TranslationDataset/Test/input/slide003_core092371.png,48,61
TranslationDataset/Test/reference/slide003_core092372.png,TranslationDataset/Test/input/slide003_core092372.png,41,38
TranslationDataset/Test/reference/slide003_core092373.png,TranslationDataset/Test/input/slide003_core092373.png,32,53
TranslationDataset/Test/reference/slide003_core092374.png,TranslationDataset/Test/input/slide003_core092374.png,28,41
TranslationDataset/Test/reference/slide003_core092375.png,TranslationDataset/Test/input/slide003_core092375.png,46,53
TranslationDataset/Test/reference/slide003_core092376.png,TranslationDataset/Test/input/slide003_core092376.png,53,5
TranslationDataset/Test/reference/slide003_core092377.png,TranslationDataset/Test/input/slide003_core092377.png,22,51
TranslationDataset/Test/reference/slide003_core092378.png,TranslationDataset/Test/input/slide003_core092378.png,11,19
TranslationDataset/Test/reference/slide003_core092379.png,TranslationDataset/Test/input/slide003_core092379.png,10,46
TranslationDataset/Test/reference/slide003_core092380.png,TranslationDataset/Test/input/slide003_core092380.png,20,30
TranslationDataset/Test/reference/slide003_core092381.png,TranslationDataset/Test/input/slide003_core092381.png,46,58
TranslationDataset/Test/reference/slide003_core092382.png,TranslationDataset/Test/input/slide003_core092382.png,62,21
TranslationDataset/Test/reference/slide003_core092383.png,TranslationDataset/Test/input/slide003_core092383.png,51,34
TranslationDataset/Test/reference/slide003_core092384.png,TranslationDataset/Test/input/slide003_core092384.png,8,49
TranslationDataset/Test/reference/slide003_core092385.png,TranslationDataset/Test/input/slide003_core092385.png,32,24
TranslationDataset/Test/reference/slide003_core092386.png,TranslationDataset/Test/input/slide003_core092386.png,3,56
TranslationDataset/Test/reference/slide003_core092387.png,TranslationDataset/Test/input/slide003_core092387.png,38,51
TranslationDataset/Test/reference/slide003_core092388.png,TranslationDataset/Test/input/slide003_core092388.png,39,45
TranslationDataset/Test/reference/slide003_core092389.png,TranslationDataset/Test/input/slide003_core092389.png,41,1
TranslationDataset/Test/reference/slide003_core092390.png,TranslationDataset/Test/input/slide003_core092390.png,22,30
TranslationDataset/Test/reference/slide003_core092391.png,TranslationDataset/Test/input/slide003_core092391.png,26,54
TranslationDataset/Test/reference/slide003_core092392.png,TranslationDataset/Test/input/slide003_core092392.png,14,23
TranslationDataset/Test/reference/slide003_core092393.png,TranslationDataset/Test/input/slide003_core092393.png,45,50
TranslationDataset/Test/reference/slide003_core092394.png,TranslationDataset/Test/input/slide003_core092394.png,12,43
TranslationDataset/Test/reference/slide003_core092395.png,TranslationDataset/Test/input/slide003_core092395.png,21,22
TranslationDataset/Test/reference/slide003_core092396.png,TranslationDataset/Test/input/slide003_core092396.png,56,56
TranslationDataset/Test/reference/slide003_core092397.png,TranslationDataset/Test/input/slide003_core092397.png,21,11
TranslationDataset/Test/reference/slide003_core092398.png,TranslationDataset/Test/input/slide003_core092398.png,2,52
TranslationDataset/Test/reference/slide003_core092399.png,TranslationDataset/Test/input/slide003_core092399.png,40,44
TranslationDataset/Test/reference/slide003_core092400.png,TranslationDataset/Test/input/slide003_core092400.png,6,21
TranslationDataset/Test/reference/slide003_core092401.png,TranslationDataset/Test/input/slide003_core092401.png,4,36
TranslationDataset/Test/reference/slide003_core092402.png,TranslationDataset/Test/input/slide003_core092402.png,4,49
TranslationDataset/Test/reference/slide003_core092403.png,TranslationDataset/Test/input/slide003_core092403.png,30,50
TranslationDataset/Test/reference/slide003_core092404.png,TranslationDataset/Test/input/slide003_core092404.png,24,51
TranslationDataset/Test/reference/slide003_core092405.png,TranslationDataset/Test/input/slide003_core092405.png,22,8
TranslationDataset/Test/reference/slide003_core092406.png,TranslationDataset/Test/input/slide003_core092406.png,22,21
TranslationDataset/Test/reference/slide003_core092407.png,TranslationDataset/Test/input/slide003_core092407.png,17,18
TranslationDataset/Test/reference/slide003_core092408.png,TranslationDataset/Test/input/slide003_core092408.png,56,26
TranslationDataset/Test/reference/slide003_core092409.png,TranslationDataset/Test/input/slide003_core092409.png,14,45
TranslationDataset/Test/reference/slide003_core092410.png,TranslationDataset/Test/input/slide003_core092410.png,22,19
TranslationDataset/Test/reference/slide003_core092411.png,TranslationDataset/Test/input/slide003_core092411.png,10,13
TranslationDataset/Test/reference/slide003_core092412.png,TranslationDataset/Test/input/slide003_core092412.png,53,4
TranslationDataset/Test/reference/slide003_core092413.png,TranslationDataset/Test/input/slide003_core092413.png,49,50
TranslationDataset/Test/reference/slide003_core092414.png,TranslationDataset/Test/input/slide003_core092414.png,58,38
TranslationDataset/Test/reference/slide003_core092415.png,TranslationDataset/Test/input/slide003_core092415.png,45,1
TranslationDataset/Test/reference/slide003_core092416.png,TranslationDataset/Test/input/slide003_core092416.png,5,42
TranslationDataset/Test/reference/slide003_core092417.png,TranslationDataset/Test/input/slide003_core092417.png,54,35
TranslationDataset/Test/reference/slide003_core092418.png,TranslationDataset/Test/input/slide003_core092418.png,53,63
TranslationDataset/Test/reference/slide003_core092419.png,TranslationDataset/Test/input/slide003_core092419.png,45,36
TranslationDataset/Test/reference/slide003_core092420.png,TranslationDataset/Test/input/slide003_core092420.png,42,60
TranslationDataset/Test/reference/slide003_core092421.png,TranslationDataset/Test/input/slide003_core092421.png,26,26
TranslationDataset/Test/reference/slide003_core092422.png,TranslationDataset/Test/input/slide003_core092422.png,36,7
TranslationDataset/Test/reference/slide003_core092423.png,TranslationDataset/Test/input/slide003_core092423.png,47,9
TranslationDataset/Test/reference/slide003_core092424.png,TranslationDataset/Test/input/slide003_core092424.png,18,63
TranslationDataset/Test/reference/slide003_core092425.png,TranslationDataset/Test/input/slide003_core092425.png,53,45
TranslationDataset/Test/reference/slide003_core092426.png,TranslationDataset/Test/input/slide003_core092426.png,42,57
TranslationDataset/Test/reference/slide003_core092427.png,TranslationDataset/Test/input/slide003_core092427.png,61,60
TranslationDataset/Test/reference/slide003_core092428.png,TranslationDataset/Test/input/slide003_core092428.png,19,50
TranslationDataset/Test/reference/slide003_core092429.png,TranslationDataset/Test/input/slide003_core092429.png,34,39
TranslationDataset/Test/reference/slide003_core092430.png,TranslationDataset/Test/input/slide003_core092430.png,10,38
TranslationDataset/Test/reference/slide003_core092431.png,TranslationDataset/Test/input/slide003_core092431.png,28,12
TranslationDataset/Test/reference/slide003_core092432.png,TranslationDataset/Test/input/slide003_core092432.png,54,26
TranslationDataset/Test/reference/slide003_core092433.png,TranslationDataset/Test/input/slide003_core092433.png,58,31
TranslationDataset/Test/reference/slide003_core092434.png,TranslationDataset/Test/input/slide003_core092434.png,36,54
TranslationDataset/Test/reference/slide003_core092435.png,TranslationDataset/Test/input/slide003_core092435.png,40,6
TranslationDataset/Test/reference/slide003_core092436.png,TranslationDataset/Test/input/slide003_core092436.png,53,47
TranslationDataset/Test/reference/slide003_core092437.png,TranslationDataset/Test/input/slide003_core092437.png,1,18
TranslationDataset/Test/reference/slide003_core092438.png,TranslationDataset/Test/input/slide003_core092438.png,56,33
TranslationDataset/Test/reference/slide003_core092439.png,TranslationDataset/Test/input/slide003_core092439.png,30,7
TranslationDataset/Test/reference/slide003_core092440.png,TranslationDataset/Test/input/slide003_core092440.png,1,47
TranslationDataset/Test/reference/slide003_core092441.png,TranslationDataset/Test/input/slide003_core092441.png,39,11
TranslationDataset/Test/reference/slide003_core092442.png,TranslationDataset/Test/input/slide003_core092442.png,55,42
TranslationDataset/Test/reference/slide003_core092443.png,TranslationDataset/Test/input/slide003_core092443.png,14,62
TranslationDataset/Test/reference/slide003_core092444.png,TranslationDataset/Test/input/slide003_core092444.png,41,41
TranslationDataset/Test/reference/slide003_core092445.png,TranslationDataset/Test/input/slide003_core092445.png,24,12
TranslationDataset/Test/reference/slide003_core092446.png,TranslationDataset/Test/input/slide003_core092446.png,58,32
TranslationDataset/Test/reference/slide003_core092447.png,TranslationDataset/Test/input/slide003_core092447.png,62,38
TranslationDataset/Test/reference/slide003_core092448.png,TranslationDataset/Test/input/slide003_core092448.png,35,16
TranslationDataset/Test/reference/slide003_core092449.png,TranslationDataset/Test/input/slide003_core092449.png,50,21
TranslationDataset/Test/reference/slide003_core092450.png,TranslationDataset/Test/input/slide003_core092450.png,63,45
TranslationDataset/Test/reference/slide003_core092451.png,TranslationDataset/Test/input/slide003_core092451.png,16,20
TranslationDataset/Test/reference/slide003_core092452.png,TranslationDataset/Test/input/slide003_core092452.png,16,57
TranslationDataset/Test/reference/slide003_core092453.png,TranslationDataset/Test/input/slide003_core092453.png,47,58
TranslationDataset/Test/reference/slide003_core092454.png,TranslationDataset/Test/input/slide003_core092454.png,58,3
TranslationDataset/Test/reference/slide003_core092455.png,TranslationDataset/Test/input/slide003_core092455.png,37,45
TranslationDataset/Test/reference/slide003_core092456.png,TranslationDataset/Test/input/slide003_core092456.png,25,4
TranslationDataset/Test/reference/slide003_core092457.png,TranslationDataset/Test/input/slide003_core092457.png,43,43
TranslationDataset/Test/reference/slide003_core092458.png,TranslationDataset/Test/input/slide003_core092458.png,28,51
TranslationDataset/Test/reference/slide003_core092459.png,TranslationDataset/Test/input/slide003_core092459.png,32,34
TranslationDataset/Test/reference/slide003_core092460.png,TranslationDataset/Test/input/slide003_core092460.png,57,62
TranslationDataset/Test/reference/slide003_core092461.png,TranslationDataset/Test/input/slide003_core092461.png,31,61
TranslationDataset/Test/reference/slide003_core092462.png,TranslationDataset/Test/input/slide003_core092462.png,46,31
TranslationDataset/Test/reference/slide003_core092463.png,TranslationDataset/Test/input/slide003_core092463.png,53,50
TranslationDataset/Test/reference/slide003_core092464.png,TranslationDataset/Test/input/slide003_core092464.png,63,45
TranslationDataset/Test/reference/slide003_core092465.png,TranslationDataset/Test/input/slide003_core092465.png,16,15
TranslationDataset/Test/reference/slide003_core092466.png,TranslationDataset/Test/input/slide003_core092466.png,3,21
TranslationDataset/Test/reference/slide003_core092467.png,TranslationDataset/Test/input/slide003_core092467.png,0,61
TranslationDataset/Test/reference/slide003_core092468.png,TranslationDataset/Test/input/slide003_core092468.png,15,35
TranslationDataset/Test/reference/slide003_core092469.png,TranslationDataset/Test/input/slide003_core092469.png,57,12
TranslationDataset/Test/reference/slide003_core092470.png,TranslationDataset/Test/input/slide003_core092470.png,27,6
TranslationDataset/Test/reference/slide003_core092471.png,TranslationDataset/Test/input/slide003_core092471.png,2,33
TranslationDataset/Test/reference/slide003_core092472.png,TranslationDataset/Test/input/slide003_core092472.png,56,53
TranslationDataset/Test/reference/slide003_core092473.png,TranslationDataset/Test/input/slide003_core092473.png,17,8
TranslationDataset/Test/reference/slide003_core092474.png,TranslationDataset/Test/input/slide003_core092474.png,48,18
TranslationDataset/Test/reference/slide003_core092475.png,TranslationDataset/Test/input/slide003_core092475.png,55,52
TranslationDataset/Test/reference/slide003_core092476.png,TranslationDataset/Test/input/slide003_core092476.png,15,13
TranslationDataset/Test/reference/slide003_core092477.png,TranslationDataset/Test/input/slide003_core092477.png,52,8
TranslationDataset/Test/reference/slide003_core092478.png,TranslationDataset/Test/input/slide003_core092478.png,19,0
TranslationDataset/Test/reference/slide003_core092479.png,TranslationDataset/Test/input/slide003_core092479.png,38,41
TranslationDataset/Test/reference/slide003_core092480.png,TranslationDataset/Test/input/slide003_core092480.png,20,47
TranslationDataset/Test/reference/slide003_core092481.png,TranslationDataset/Test/input/slide003_core092481.png,62,21
TranslationDataset/Test/reference/slide003_core092482.png,TranslationDataset/Test/input/slide003_core092482.png,12,44
TranslationDataset/Test/reference/slide003_core092483.png,TranslationDataset/Test/input/slide003_core092483.png,34,13
TranslationDataset/Test/reference/slide003_core092484.png,TranslationDataset/Test/input/slide003_core092484.png,42,48
TranslationDataset/Test/reference/slide003_core092485.png,TranslationDataset/Test/input/slide003_core092485.png,45,36
TranslationDataset/Test/reference/slide003_core092486.png,TranslationDataset/Test/input/slide003_core092486.png,1,58
TranslationDataset/Test/reference/slide003_core092487.png,TranslationDataset/Test/input/slide003_core092487.png,22,15
TranslationDataset/Test/reference/slide003_core092488.png,TranslationDataset/Test/input/slide003_core092488.png,8,27
TranslationDataset/Test/reference/slide003_core092489.png,TranslationDataset/Test/input/slide003_core092489.png,46,54
TranslationDataset/Test/reference/slide003_core092490.png,TranslationDataset/Test/input/slide003_core092490.png,47,40
TranslationDataset/Test/reference/slide003_core092491.png,TranslationDataset/Test/input/slide003_core092491.png,4,30
TranslationDataset/Test/reference/slide003_core092492.png,TranslationDataset/Test/input/slide003_core092492.png,3,46
TranslationDataset/Test/reference/slide003_core092493.png,TranslationDataset/Test/input/slide003_core092493.png,26,62
TranslationDataset/Test/reference/slide003_core092494.png,TranslationDataset/Test/input/slide003_core092494.png,22,55
TranslationDataset/Test/reference/slide003_core092495.png,TranslationDataset/Test/input/slide003_core092495.png,22,63
TranslationDataset/Test/reference/slide003_core092496.png,TranslationDataset/Test/input/slide003_core092496.png,58,28
TranslationDataset/Test/reference/slide003_core092497.png,TranslationDataset/Test/input/slide003_core092497.png,5,25
TranslationDataset/Test/reference/slide003_core092498.png,TranslationDataset/Test/input/slide003_core092498.png,40,22
TranslationDataset/Test/reference/slide003_core092499.png,TranslationDataset/Test/input/slide003_core092499.png,10,63
TranslationDataset/Test/reference/slide003_core092500.png,TranslationDataset/Test/input/slide003_core092500.png,36,2
TranslationDataset/Test/reference/slide003_core092501.png,TranslationDataset/Test/input/slide003_core092501.png,33,3
TranslationDataset/Test/reference/slide003_core092502.png,TranslationDataset/Test/input/slide003_core092502.png,30,57
TranslationDataset/Test/reference/slide003_core092503.png,TranslationDataset/Test/input/slide003_core092503.png,32,58
TranslationDataset/Test/reference/slide003_core092504.png,TranslationDataset/Test/input/slide003_core092504.png,30,47
TranslationDataset/Test/reference/slide003_core092505.png,TranslationDataset/Test/input/slide003_core092505.png,30,13
TranslationDataset/Test/reference/slide003_core092506.png,TranslationDataset/Test/input/slide003_core092506.png,39,7
TranslationDataset/Test/reference/slide003_core092507.png,TranslationDataset/Test/input/slide003_core092507.png,57,11
TranslationDataset/Test/reference/slide003_core092508.png,TranslationDataset/Test/input/slide003_core092508.png,14,37
TranslationDataset/Test/reference/slide003_core092509.png,TranslationDataset/Test/input/slide003_core092509.png,54,44
TranslationDataset/Test/reference/slide003_core092510.png,TranslationDataset/Test/input/slide003_core092510.png,62,34
TranslationDataset/Test/reference/slide003_core092511.png,TranslationDataset/Test/input/slide003_core092511.png,59,12
TranslationDataset/Test/reference/slide003_core092512.png,TranslationDataset/Test/input/slide003_core092512.png,44,8
TranslationDataset/Test/reference/slide003_core092513.png,TranslationDataset/Test/input/slide003_core092513.png,40,43
TranslationDataset/Test/reference/slide003_core092514.png,TranslationDataset/Test/input/slide003_core092514.png,47,34
TranslationDataset/Test/reference/slide003_core092515.png,TranslationDataset/Test/input/slide003_core092515.png,28,25
TranslationDataset/Test/reference/slide003_core092516.png,TranslationDataset/Test/input/slide003_core092516.png,33,17
TranslationDataset/Test/reference/slide003_core092517.png,TranslationDataset/Test/input/slide003_core092517.png,29,32
TranslationDataset/Test/reference/slide003_core092518.png,TranslationDataset/Test/input/slide003_core092518.png,15,8
TranslationDataset/Test/reference/slide003_core092519.png,TranslationDataset/Test/input/slide003_core092519.png,61,37
TranslationDataset/Test/reference/slide003_core092520.png,TranslationDataset/Test/input/slide003_core092520.png,34,19
TranslationDataset/Test/reference/slide003_core092521.png,TranslationDataset/Test/input/slide003_core092521.png,49,30
TranslationDataset/Test/reference/slide003_core092522.png,TranslationDataset/Test/input/slide003_core092522.png,58,26
TranslationDataset/Test/reference/slide003_core092523.png,TranslationDataset/Test/input/slide003_core092523.png,50,2
TranslationDataset/Test/reference/slide003_core092524.png,TranslationDataset/Test/input/slide003_core092524.png,63,15
TranslationDataset/Test/reference/slide003_core092525.png,TranslationDataset/Test/input/slide003_core092525.png,0,54
TranslationDataset/Test/reference/slide003_core092526.png,TranslationDataset/Test/input/slide003_core092526.png,33,11
TranslationDataset/Test/reference/slide003_core092527.png,TranslationDataset/Test/input/slide003_core092527.png,49,51
TranslationDataset/Test/reference/slide003_core092528.png,TranslationDataset/Test/input/slide003_core092528.png,51,24
TranslationDataset/Test/reference/slide003_core092529.png,TranslationDataset/Test/input/slide003_core092529.png,40,59
TranslationDataset/Test/reference/slide003_core092530.png,TranslationDataset/Test/input/slide003_core092530.png,56,1
TranslationDataset/Test/reference/slide003_core092531.png,TranslationDataset/Test/input/slide003_core092531.png,1,44
TranslationDataset/Test/reference/slide003_core092532.png,TranslationDataset/Test/input/slide003_core092532.png,23,7
TranslationDataset/Test/reference/slide003_core092533.png,TranslationDataset/Test/input/slide003_core092533.png,17,38
TranslationDataset/Test/reference/slide003_core092534.png,TranslationDataset/Test/input/slide003_core092534.png,24,1
TranslationDataset/Test/reference/slide003_core092535.png,TranslationDataset/Test/input/slide003_core092535.png,5,20
TranslationDataset/Test/reference/slide003_core092536.png,TranslationDataset/Test/input/slide003_core092536.png,44,5
TranslationDataset/Test/reference/slide003_core092537.png,TranslationDataset/Test/input/slide003_core092537.png,32,26
TranslationDataset/Test/reference/slide003_core092538.png,TranslationDataset/Test/input/slide003_core092538.png,37,25
TranslationDataset/Test/reference/slide003_core092539.png,TranslationDataset/Test/input/slide003_core092539.png,36,42
TranslationDataset/Test/reference/slide003_core092540.png,TranslationDataset/Test/input/slide003_core092540.png,0,58
TranslationDataset/Test/reference/slide003_core092541.png,TranslationDataset/Test/input/slide003_core092541.png,45,59
TranslationDataset/Test/reference/slide003_core092542.png,TranslationDataset/Test/input/slide003_core092542.png,57,11
TranslationDataset/Test/reference/slide003_core092543.png,TranslationDataset/Test/input/slide003_core092543.png,2,30
TranslationDataset/Test/reference/slide003_core092544.png,TranslationDataset/Test/input/slide003_core092544.png,9,39
TranslationDataset/Test/reference/slide003_core092545.png,TranslationDataset/Test/input/slide003_core092545.png,22,10
TranslationDataset/Test/reference/slide003_core092546.png,TranslationDataset/Test/input/slide003_core092546.png,50,41
