ref_image,input_image,x-shift,y-shift 
TranslationDataset/Train/reference/slide002_core124219.png,TranslationDataset/Train/input/slide002_core124219.png,56,4
TranslationDataset/Train/reference/slide002_core124220.png,TranslationDataset/Train/input/slide002_core124220.png,9,54
TranslationDataset/Train/reference/slide002_core124221.png,TranslationDataset/Train/input/slide002_core124221.png,23,23
TranslationDataset/Train/reference/slide002_core124222.png,TranslationDataset/Train/input/slide002_core124222.png,16,8
TranslationDataset/Train/reference/slide002_core124223.png,TranslationDataset/Train/input/slide002_core124223.png,44,6
TranslationDataset/Train/reference/slide002_core124224.png,TranslationDataset/Train/input/slide002_core124224.png,32,27
TranslationDataset/Train/reference/slide002_core124225.png,TranslationDataset/Train/input/slide002_core124225.png,45,58
TranslationDataset/Train/reference/slide002_core124226.png,TranslationDataset/Train/input/slide002_core124226.png,28,6
TranslationDataset/Train/reference/slide002_core124227.png,TranslationDataset/Train/input/slide002_core124227.png,40,48
TranslationDataset/Train/reference/slide002_core124228.png,TranslationDataset/Train/input/slide002_core124228.png,5,9
TranslationDataset/Train/reference/slide002_core124229.png,TranslationDataset/Train/input/slide002_core124229.png,41,29
TranslationDataset/Train/reference/slide002_core124230.png,TranslationDataset/Train/input/slide002_core124230.png,5,18
TranslationDataset/Train/reference/slide002_core124231.png,TranslationDataset/Train/input/slide002_core124231.png,40,58
TranslationDataset/Train/reference/slide002_core124232.png,TranslationDataset/Train/input/slide002_core124232.png,28,59
TranslationDataset/Train/reference/slide002_core124233.png,TranslationDataset/Train/input/slide002_core124233.png,11,17
TranslationDataset/Train/reference/slide002_core124234.png,TranslationDataset/Train/input/slide002_core124234.png,37,43
TranslationDataset/Train/reference/slide002_core124235.png,TranslationDataset/Train/input/slide002_core124235.png,45,5
TranslationDataset/Train/reference/slide002_core124236.png,TranslationDataset/Train/input/slide002_core124236.png,18,56
TranslationDataset/Train/reference/slide002_core124237.png,TranslationDataset/Train/input/slide002_core124237.png,47,12
TranslationDataset/Train/reference/slide002_core124238.png,TranslationDataset/Train/input/slide002_core124238.png,3,34
TranslationDataset/Train/reference/slide002_core124239.png,TranslationDataset/Train/input/slide002_core124239.png,23,16
TranslationDataset/Train/reference/slide002_core124240.png,TranslationDataset/Train/input/slide002_core124240.png,36,27
TranslationDataset/Train/reference/slide002_core124241.png,TranslationDataset/Train/input/slide002_core124241.png,32,1
TranslationDataset/Train/reference/slide002_core124242.png,TranslationDataset/Train/input/slide002_core124242.png,9,59
TranslationDataset/Train/reference/slide002_core124243.png,TranslationDataset/Train/input/slide002_core124243.png,31,21
TranslationDataset/Train/reference/slide002_core124244.png,TranslationDataset/Train/input/slide002_core124244.png,62,6
TranslationDataset/Train/reference/slide002_core124245.png,TranslationDataset/Train/input/slide002_core124245.png,25,0
TranslationDataset/Train/reference/slide002_core124246.png,TranslationDataset/Train/input/slide002_core124246.png,48,43
TranslationDataset/Train/reference/slide002_core124247.png,TranslationDataset/Train/input/slide002_core124247.png,6,25
TranslationDataset/Train/reference/slide002_core124248.png,TranslationDataset/Train/input/slide002_core124248.png,21,55
TranslationDataset/Train/reference/slide002_core124249.png,TranslationDataset/Train/input/slide002_core124249.png,57,61
TranslationDataset/Train/reference/slide002_core124250.png,TranslationDataset/Train/input/slide002_core124250.png,1,60
TranslationDataset/Train/reference/slide002_core124251.png,TranslationDataset/Train/input/slide002_core124251.png,60,21
TranslationDataset/Train/reference/slide002_core124252.png,TranslationDataset/Train/input/slide002_core124252.png,11,29
TranslationDataset/Train/reference/slide002_core124253.png,TranslationDataset/Train/input/slide002_core124253.png,35,1
TranslationDataset/Train/reference/slide002_core124254.png,TranslationDataset/Train/input/slide002_core124254.png,8,62
TranslationDataset/Train/reference/slide002_core124255.png,TranslationDataset/Train/input/slide002_core124255.png,62,4
TranslationDataset/Train/reference/slide002_core124256.png,TranslationDataset/Train/input/slide002_core124256.png,47,55
TranslationDataset/Train/reference/slide002_core124257.png,TranslationDataset/Train/input/slide002_core124257.png,36,50
TranslationDataset/Train/reference/slide002_core124258.png,TranslationDataset/Train/input/slide002_core124258.png,57,12
TranslationDataset/Train/reference/slide002_core124259.png,TranslationDataset/Train/input/slide002_core124259.png,54,24
TranslationDataset/Train/reference/slide002_core124260.png,TranslationDataset/Train/input/slide002_core124260.png,54,34
TranslationDataset/Train/reference/slide002_core124261.png,TranslationDataset/Train/input/slide002_core124261.png,20,1
TranslationDataset/Train/reference/slide002_core124262.png,TranslationDataset/Train/input/slide002_core124262.png,17,51
TranslationDataset/Train/reference/slide002_core124263.png,TranslationDataset/Train/input/slide002_core124263.png,32,3
TranslationDataset/Train/reference/slide002_core124264.png,TranslationDataset/Train/input/slide002_core124264.png,27,36
TranslationDataset/Train/reference/slide002_core124265.png,TranslationDataset/Train/input/slide002_core124265.png,12,36
TranslationDataset/Train/reference/slide002_core124266.png,TranslationDataset/Train/input/slide002_core124266.png,49,0
TranslationDataset/Train/reference/slide002_core124267.png,TranslationDataset/Train/input/slide002_core124267.png,30,33
TranslationDataset/Train/reference/slide002_core124268.png,TranslationDataset/Train/input/slide002_core124268.png,31,20
TranslationDataset/Train/reference/slide002_core124269.png,TranslationDataset/Train/input/slide002_core124269.png,29,51
TranslationDataset/Train/reference/slide002_core124270.png,TranslationDataset/Train/input/slide002_core124270.png,26,19
TranslationDataset/Train/reference/slide002_core124271.png,TranslationDataset/Train/input/slide002_core124271.png,51,20
TranslationDataset/Train/reference/slide002_core124272.png,TranslationDataset/Train/input/slide002_core124272.png,37,20
TranslationDataset/Train/reference/slide002_core124273.png,TranslationDataset/Train/input/slide002_core124273.png,22,54
TranslationDataset/Train/reference/slide002_core124274.png,TranslationDataset/Train/input/slide002_core124274.png,36,20
TranslationDataset/Train/reference/slide002_core124275.png,TranslationDataset/Train/input/slide002_core124275.png,31,49
TranslationDataset/Train/reference/slide002_core124276.png,TranslationDataset/Train/input/slide002_core124276.png,61,25
TranslationDataset/Train/reference/slide002_core124277.png,TranslationDataset/Train/input/slide002_core124277.png,44,55
TranslationDataset/Train/reference/slide002_core124278.png,TranslationDataset/Train/input/slide002_core124278.png,29,56
TranslationDataset/Train/reference/slide002_core124279.png,TranslationDataset/Train/input/slide002_core124279.png,9,15
TranslationDataset/Train/reference/slide002_core124280.png,TranslationDataset/Train/input/slide002_core124280.png,12,30
TranslationDataset/Train/reference/slide002_core124281.png,TranslationDataset/Train/input/slide002_core124281.png,31,47
TranslationDataset/Train/reference/slide002_core124282.png,TranslationDataset/Train/input/slide002_core124282.png,39,46
TranslationDataset/Train/reference/slide002_core124283.png,TranslationDataset/Train/input/slide002_core124283.png,53,8
TranslationDataset/Train/reference/slide002_core124284.png,TranslationDataset/Train/input/slide002_core124284.png,49,28
TranslationDataset/Train/reference/slide002_core124285.png,TranslationDataset/Train/input/slide002_core124285.png,7,33
TranslationDataset/Train/reference/slide002_core124286.png,TranslationDataset/Train/input/slide002_core124286.png,48,38
TranslationDataset/Train/reference/slide002_core124287.png,TranslationDataset/Train/input/slide002_core124287.png,4,20
TranslationDataset/Train/reference/slide002_core124288.png,TranslationDataset/Train/input/slide002_core124288.png,35,23
TranslationDataset/Train/reference/slide002_core124289.png,TranslationDataset/Train/input/slide002_core124289.png,23,34
TranslationDataset/Train/reference/slide002_core124290.png,TranslationDataset/Train/input/slide002_core124290.png,18,5
TranslationDataset/Train/reference/slide002_core124291.png,TranslationDataset/Train/input/slide002_core124291.png,5,9
TranslationDataset/Train/reference/slide002_core124292.png,TranslationDataset/Train/input/slide002_core124292.png,12,61
TranslationDataset/Train/reference/slide002_core124293.png,TranslationDataset/Train/input/slide002_core124293.png,50,51
TranslationDataset/Train/reference/slide002_core124294.png,TranslationDataset/Train/input/slide002_core124294.png,23,25
TranslationDataset/Train/reference/slide002_core124295.png,TranslationDataset/Train/input/slide002_core124295.png,38,8
TranslationDataset/Train/reference/slide002_core124296.png,TranslationDataset/Train/input/slide002_core124296.png,20,6
TranslationDataset/Train/reference/slide002_core124297.png,TranslationDataset/Train/input/slide002_core124297.png,43,42
TranslationDataset/Train/reference/slide002_core124298.png,TranslationDataset/Train/input/slide002_core124298.png,39,60
TranslationDataset/Train/reference/slide002_core124299.png,TranslationDataset/Train/input/slide002_core124299.png,37,5
TranslationDataset/Train/reference/slide002_core124300.png,TranslationDataset/Train/input/slide002_core124300.png,50,25
TranslationDataset/Train/reference/slide002_core124301.png,TranslationDataset/Train/input/slide002_core124301.png,28,13
TranslationDataset/Train/reference/slide002_core124302.png,TranslationDataset/Train/input/slide002_core124302.png,40,58
TranslationDataset/Train/reference/slide002_core124303.png,TranslationDataset/Train/input/slide002_core124303.png,30,25
TranslationDataset/Train/reference/slide002_core124304.png,TranslationDataset/Train/input/slide002_core124304.png,40,55
TranslationDataset/Train/reference/slide002_core124305.png,TranslationDataset/Train/input/slide002_core124305.png,55,29
TranslationDataset/Train/reference/slide002_core124306.png,TranslationDataset/Train/input/slide002_core124306.png,43,33
TranslationDataset/Train/reference/slide002_core124307.png,TranslationDataset/Train/input/slide002_core124307.png,2,1
TranslationDataset/Train/reference/slide002_core124308.png,TranslationDataset/Train/input/slide002_core124308.png,27,51
TranslationDataset/Train/reference/slide002_core124309.png,TranslationDataset/Train/input/slide002_core124309.png,48,32
TranslationDataset/Train/reference/slide002_core124310.png,TranslationDataset/Train/input/slide002_core124310.png,18,47
TranslationDataset/Train/reference/slide002_core124311.png,TranslationDataset/Train/input/slide002_core124311.png,12,45
TranslationDataset/Train/reference/slide002_core124312.png,TranslationDataset/Train/input/slide002_core124312.png,41,14
TranslationDataset/Train/reference/slide002_core124313.png,TranslationDataset/Train/input/slide002_core124313.png,35,48
TranslationDataset/Train/reference/slide002_core124314.png,TranslationDataset/Train/input/slide002_core124314.png,35,36
TranslationDataset/Train/reference/slide002_core124315.png,TranslationDataset/Train/input/slide002_core124315.png,17,26
TranslationDataset/Train/reference/slide002_core124316.png,TranslationDataset/Train/input/slide002_core124316.png,34,61
TranslationDataset/Train/reference/slide002_core124317.png,TranslationDataset/Train/input/slide002_core124317.png,14,46
TranslationDataset/Train/reference/slide002_core124318.png,TranslationDataset/Train/input/slide002_core124318.png,56,56
TranslationDataset/Train/reference/slide002_core124319.png,TranslationDataset/Train/input/slide002_core124319.png,51,59
TranslationDataset/Train/reference/slide002_core124320.png,TranslationDataset/Train/input/slide002_core124320.png,38,25
TranslationDataset/Train/reference/slide002_core124321.png,TranslationDataset/Train/input/slide002_core124321.png,32,41
TranslationDataset/Train/reference/slide002_core124322.png,TranslationDataset/Train/input/slide002_core124322.png,23,50
TranslationDataset/Train/reference/slide002_core124323.png,TranslationDataset/Train/input/slide002_core124323.png,32,49
TranslationDataset/Train/reference/slide002_core124324.png,TranslationDataset/Train/input/slide002_core124324.png,19,15
TranslationDataset/Train/reference/slide002_core124325.png,TranslationDataset/Train/input/slide002_core124325.png,6,1
TranslationDataset/Train/reference/slide002_core124326.png,TranslationDataset/Train/input/slide002_core124326.png,48,30
TranslationDataset/Train/reference/slide002_core124327.png,TranslationDataset/Train/input/slide002_core124327.png,50,46
TranslationDataset/Train/reference/slide002_core124328.png,TranslationDataset/Train/input/slide002_core124328.png,12,17
TranslationDataset/Train/reference/slide002_core124329.png,TranslationDataset/Train/input/slide002_core124329.png,0,35
TranslationDataset/Train/reference/slide002_core124330.png,TranslationDataset/Train/input/slide002_core124330.png,52,8
TranslationDataset/Train/reference/slide002_core124331.png,TranslationDataset/Train/input/slide002_core124331.png,29,42
TranslationDataset/Train/reference/slide002_core124332.png,TranslationDataset/Train/input/slide002_core124332.png,41,0
TranslationDataset/Train/reference/slide002_core124333.png,TranslationDataset/Train/input/slide002_core124333.png,5,2
TranslationDataset/Train/reference/slide002_core124334.png,TranslationDataset/Train/input/slide002_core124334.png,9,30
TranslationDataset/Train/reference/slide002_core124335.png,TranslationDataset/Train/input/slide002_core124335.png,5,53
TranslationDataset/Train/reference/slide002_core124336.png,TranslationDataset/Train/input/slide002_core124336.png,6,28
TranslationDataset/Train/reference/slide002_core124337.png,TranslationDataset/Train/input/slide002_core124337.png,63,36
TranslationDataset/Train/reference/slide002_core124338.png,TranslationDataset/Train/input/slide002_core124338.png,17,52
TranslationDataset/Train/reference/slide002_core124339.png,TranslationDataset/Train/input/slide002_core124339.png,27,34
TranslationDataset/Train/reference/slide002_core124340.png,TranslationDataset/Train/input/slide002_core124340.png,28,14
TranslationDataset/Train/reference/slide002_core124341.png,TranslationDataset/Train/input/slide002_core124341.png,6,60
TranslationDataset/Train/reference/slide002_core124342.png,TranslationDataset/Train/input/slide002_core124342.png,60,52
TranslationDataset/Train/reference/slide002_core124343.png,TranslationDataset/Train/input/slide002_core124343.png,42,17
TranslationDataset/Train/reference/slide002_core124344.png,TranslationDataset/Train/input/slide002_core124344.png,15,58
TranslationDataset/Train/reference/slide002_core124345.png,TranslationDataset/Train/input/slide002_core124345.png,44,59
TranslationDataset/Train/reference/slide002_core124346.png,TranslationDataset/Train/input/slide002_core124346.png,53,25
TranslationDataset/Train/reference/slide002_core124347.png,TranslationDataset/Train/input/slide002_core124347.png,22,24
TranslationDataset/Train/reference/slide002_core124348.png,TranslationDataset/Train/input/slide002_core124348.png,60,57
TranslationDataset/Train/reference/slide002_core124349.png,TranslationDataset/Train/input/slide002_core124349.png,31,2
TranslationDataset/Train/reference/slide002_core124350.png,TranslationDataset/Train/input/slide002_core124350.png,41,3
TranslationDataset/Train/reference/slide002_core124351.png,TranslationDataset/Train/input/slide002_core124351.png,3,22
TranslationDataset/Train/reference/slide002_core124352.png,TranslationDataset/Train/input/slide002_core124352.png,17,54
TranslationDataset/Train/reference/slide002_core124353.png,TranslationDataset/Train/input/slide002_core124353.png,58,30
TranslationDataset/Train/reference/slide002_core124354.png,TranslationDataset/Train/input/slide002_core124354.png,55,48
TranslationDataset/Train/reference/slide002_core124355.png,TranslationDataset/Train/input/slide002_core124355.png,10,32
TranslationDataset/Train/reference/slide002_core124356.png,TranslationDataset/Train/input/slide002_core124356.png,15,54
TranslationDataset/Train/reference/slide002_core124357.png,TranslationDataset/Train/input/slide002_core124357.png,56,31
TranslationDataset/Train/reference/slide002_core124358.png,TranslationDataset/Train/input/slide002_core124358.png,59,58
TranslationDataset/Train/reference/slide002_core124359.png,TranslationDataset/Train/input/slide002_core124359.png,13,10
TranslationDataset/Train/reference/slide002_core124360.png,TranslationDataset/Train/input/slide002_core124360.png,54,37
TranslationDataset/Train/reference/slide002_core124361.png,TranslationDataset/Train/input/slide002_core124361.png,48,20
TranslationDataset/Train/reference/slide002_core124362.png,TranslationDataset/Train/input/slide002_core124362.png,61,32
TranslationDataset/Train/reference/slide002_core124363.png,TranslationDataset/Train/input/slide002_core124363.png,61,45
TranslationDataset/Train/reference/slide002_core124364.png,TranslationDataset/Train/input/slide002_core124364.png,10,31
TranslationDataset/Train/reference/slide002_core124365.png,TranslationDataset/Train/input/slide002_core124365.png,28,12
TranslationDataset/Train/reference/slide002_core124366.png,TranslationDataset/Train/input/slide002_core124366.png,15,58
TranslationDataset/Train/reference/slide002_core124367.png,TranslationDataset/Train/input/slide002_core124367.png,31,51
TranslationDataset/Train/reference/slide002_core124368.png,TranslationDataset/Train/input/slide002_core124368.png,46,11
TranslationDataset/Train/reference/slide002_core124369.png,TranslationDataset/Train/input/slide002_core124369.png,59,8
TranslationDataset/Train/reference/slide002_core124370.png,TranslationDataset/Train/input/slide002_core124370.png,26,8
TranslationDataset/Train/reference/slide002_core124371.png,TranslationDataset/Train/input/slide002_core124371.png,0,40
TranslationDataset/Train/reference/slide002_core124372.png,TranslationDataset/Train/input/slide002_core124372.png,19,25
TranslationDataset/Train/reference/slide002_core124373.png,TranslationDataset/Train/input/slide002_core124373.png,22,29
TranslationDataset/Train/reference/slide002_core124374.png,TranslationDataset/Train/input/slide002_core124374.png,15,7
TranslationDataset/Train/reference/slide002_core124375.png,TranslationDataset/Train/input/slide002_core124375.png,55,27
TranslationDataset/Train/reference/slide002_core124376.png,TranslationDataset/Train/input/slide002_core124376.png,59,35
TranslationDataset/Train/reference/slide002_core124377.png,TranslationDataset/Train/input/slide002_core124377.png,39,47
TranslationDataset/Train/reference/slide002_core124378.png,TranslationDataset/Train/input/slide002_core124378.png,49,50
TranslationDataset/Train/reference/slide002_core124379.png,TranslationDataset/Train/input/slide002_core124379.png,15,42
TranslationDataset/Train/reference/slide002_core124380.png,TranslationDataset/Train/input/slide002_core124380.png,12,42
TranslationDataset/Train/reference/slide002_core124381.png,TranslationDataset/Train/input/slide002_core124381.png,50,58
TranslationDataset/Train/reference/slide002_core124382.png,TranslationDataset/Train/input/slide002_core124382.png,3,53
TranslationDataset/Train/reference/slide002_core124383.png,TranslationDataset/Train/input/slide002_core124383.png,45,6
TranslationDataset/Train/reference/slide002_core124384.png,TranslationDataset/Train/input/slide002_core124384.png,9,17
TranslationDataset/Train/reference/slide002_core124385.png,TranslationDataset/Train/input/slide002_core124385.png,5,42
TranslationDataset/Train/reference/slide002_core124386.png,TranslationDataset/Train/input/slide002_core124386.png,44,13
TranslationDataset/Train/reference/slide002_core124387.png,TranslationDataset/Train/input/slide002_core124387.png,20,39
TranslationDataset/Train/reference/slide002_core124388.png,TranslationDataset/Train/input/slide002_core124388.png,2,2
TranslationDataset/Train/reference/slide002_core124389.png,TranslationDataset/Train/input/slide002_core124389.png,17,27
TranslationDataset/Train/reference/slide002_core124390.png,TranslationDataset/Train/input/slide002_core124390.png,20,30
TranslationDataset/Train/reference/slide002_core124391.png,TranslationDataset/Train/input/slide002_core124391.png,46,62
TranslationDataset/Train/reference/slide002_core124392.png,TranslationDataset/Train/input/slide002_core124392.png,7,38
TranslationDataset/Train/reference/slide002_core124393.png,TranslationDataset/Train/input/slide002_core124393.png,15,27
TranslationDataset/Train/reference/slide002_core124394.png,TranslationDataset/Train/input/slide002_core124394.png,15,50
TranslationDataset/Train/reference/slide002_core124395.png,TranslationDataset/Train/input/slide002_core124395.png,32,57
TranslationDataset/Train/reference/slide002_core124396.png,TranslationDataset/Train/input/slide002_core124396.png,37,23
TranslationDataset/Train/reference/slide002_core124397.png,TranslationDataset/Train/input/slide002_core124397.png,46,50
TranslationDataset/Train/reference/slide002_core124398.png,TranslationDataset/Train/input/slide002_core124398.png,48,10
TranslationDataset/Train/reference/slide002_core124399.png,TranslationDataset/Train/input/slide002_core124399.png,25,39
TranslationDataset/Train/reference/slide002_core124400.png,TranslationDataset/Train/input/slide002_core124400.png,6,21
TranslationDataset/Train/reference/slide002_core124401.png,TranslationDataset/Train/input/slide002_core124401.png,8,39
TranslationDataset/Train/reference/slide002_core124402.png,TranslationDataset/Train/input/slide002_core124402.png,20,46
TranslationDataset/Train/reference/slide002_core124403.png,TranslationDataset/Train/input/slide002_core124403.png,17,51
TranslationDataset/Train/reference/slide002_core124404.png,TranslationDataset/Train/input/slide002_core124404.png,62,26
TranslationDataset/Train/reference/slide002_core124405.png,TranslationDataset/Train/input/slide002_core124405.png,35,62
TranslationDataset/Train/reference/slide002_core124406.png,TranslationDataset/Train/input/slide002_core124406.png,37,43
TranslationDataset/Train/reference/slide002_core124407.png,TranslationDataset/Train/input/slide002_core124407.png,31,38
TranslationDataset/Train/reference/slide002_core124408.png,TranslationDataset/Train/input/slide002_core124408.png,28,48
TranslationDataset/Train/reference/slide002_core124409.png,TranslationDataset/Train/input/slide002_core124409.png,27,41
TranslationDataset/Train/reference/slide002_core124410.png,TranslationDataset/Train/input/slide002_core124410.png,31,3
TranslationDataset/Train/reference/slide002_core124411.png,TranslationDataset/Train/input/slide002_core124411.png,25,31
TranslationDataset/Train/reference/slide002_core124412.png,TranslationDataset/Train/input/slide002_core124412.png,7,52
TranslationDataset/Train/reference/slide002_core124413.png,TranslationDataset/Train/input/slide002_core124413.png,32,10
TranslationDataset/Train/reference/slide002_core124414.png,TranslationDataset/Train/input/slide002_core124414.png,41,38
TranslationDataset/Train/reference/slide002_core124415.png,TranslationDataset/Train/input/slide002_core124415.png,46,31
TranslationDataset/Train/reference/slide002_core124416.png,TranslationDataset/Train/input/slide002_core124416.png,8,26
TranslationDataset/Train/reference/slide002_core124417.png,TranslationDataset/Train/input/slide002_core124417.png,45,31
TranslationDataset/Train/reference/slide002_core124418.png,TranslationDataset/Train/input/slide002_core124418.png,52,8
TranslationDataset/Train/reference/slide002_core124419.png,TranslationDataset/Train/input/slide002_core124419.png,50,35
TranslationDataset/Train/reference/slide002_core124420.png,TranslationDataset/Train/input/slide002_core124420.png,57,37
TranslationDataset/Train/reference/slide002_core124421.png,TranslationDataset/Train/input/slide002_core124421.png,47,0
TranslationDataset/Train/reference/slide002_core124422.png,TranslationDataset/Train/input/slide002_core124422.png,63,27
TranslationDataset/Train/reference/slide002_core124423.png,TranslationDataset/Train/input/slide002_core124423.png,45,16
TranslationDataset/Train/reference/slide002_core124424.png,TranslationDataset/Train/input/slide002_core124424.png,25,51
TranslationDataset/Train/reference/slide002_core124425.png,TranslationDataset/Train/input/slide002_core124425.png,14,24
TranslationDataset/Train/reference/slide002_core124426.png,TranslationDataset/Train/input/slide002_core124426.png,56,1
TranslationDataset/Train/reference/slide002_core124427.png,TranslationDataset/Train/input/slide002_core124427.png,48,60
TranslationDataset/Train/reference/slide002_core124428.png,TranslationDataset/Train/input/slide002_core124428.png,22,11
TranslationDataset/Train/reference/slide002_core124429.png,TranslationDataset/Train/input/slide002_core124429.png,28,62
TranslationDataset/Train/reference/slide002_core124430.png,TranslationDataset/Train/input/slide002_core124430.png,46,16
TranslationDataset/Train/reference/slide002_core124431.png,TranslationDataset/Train/input/slide002_core124431.png,28,47
TranslationDataset/Train/reference/slide002_core124432.png,TranslationDataset/Train/input/slide002_core124432.png,17,59
TranslationDataset/Train/reference/slide002_core124433.png,TranslationDataset/Train/input/slide002_core124433.png,61,3
TranslationDataset/Train/reference/slide002_core124434.png,TranslationDataset/Train/input/slide002_core124434.png,47,8
TranslationDataset/Train/reference/slide002_core124435.png,TranslationDataset/Train/input/slide002_core124435.png,43,38
TranslationDataset/Train/reference/slide002_core124436.png,TranslationDataset/Train/input/slide002_core124436.png,48,10
TranslationDataset/Train/reference/slide002_core124437.png,TranslationDataset/Train/input/slide002_core124437.png,43,52
TranslationDataset/Train/reference/slide002_core124438.png,TranslationDataset/Train/input/slide002_core124438.png,25,10
TranslationDataset/Train/reference/slide002_core124439.png,TranslationDataset/Train/input/slide002_core124439.png,60,31
TranslationDataset/Train/reference/slide002_core124440.png,TranslationDataset/Train/input/slide002_core124440.png,37,53
TranslationDataset/Train/reference/slide002_core124441.png,TranslationDataset/Train/input/slide002_core124441.png,53,7
TranslationDataset/Train/reference/slide002_core124442.png,TranslationDataset/Train/input/slide002_core124442.png,49,46
TranslationDataset/Train/reference/slide002_core124443.png,TranslationDataset/Train/input/slide002_core124443.png,63,24
TranslationDataset/Train/reference/slide002_core124444.png,TranslationDataset/Train/input/slide002_core124444.png,24,60
TranslationDataset/Train/reference/slide002_core124445.png,TranslationDataset/Train/input/slide002_core124445.png,35,10
TranslationDataset/Train/reference/slide002_core124446.png,TranslationDataset/Train/input/slide002_core124446.png,44,16
TranslationDataset/Train/reference/slide002_core124447.png,TranslationDataset/Train/input/slide002_core124447.png,21,21
TranslationDataset/Train/reference/slide002_core124448.png,TranslationDataset/Train/input/slide002_core124448.png,59,61
TranslationDataset/Train/reference/slide002_core124449.png,TranslationDataset/Train/input/slide002_core124449.png,31,51
TranslationDataset/Train/reference/slide002_core124450.png,TranslationDataset/Train/input/slide002_core124450.png,5,0
TranslationDataset/Train/reference/slide002_core124451.png,TranslationDataset/Train/input/slide002_core124451.png,33,53
TranslationDataset/Train/reference/slide002_core124452.png,TranslationDataset/Train/input/slide002_core124452.png,49,36
TranslationDataset/Train/reference/slide002_core124453.png,TranslationDataset/Train/input/slide002_core124453.png,61,62
TranslationDataset/Train/reference/slide002_core124454.png,TranslationDataset/Train/input/slide002_core124454.png,1,7
TranslationDataset/Train/reference/slide002_core124455.png,TranslationDataset/Train/input/slide002_core124455.png,34,54
TranslationDataset/Train/reference/slide002_core124456.png,TranslationDataset/Train/input/slide002_core124456.png,61,30
TranslationDataset/Train/reference/slide002_core124457.png,TranslationDataset/Train/input/slide002_core124457.png,49,0
TranslationDataset/Train/reference/slide002_core124458.png,TranslationDataset/Train/input/slide002_core124458.png,22,63
TranslationDataset/Train/reference/slide002_core124459.png,TranslationDataset/Train/input/slide002_core124459.png,4,8
TranslationDataset/Train/reference/slide002_core124460.png,TranslationDataset/Train/input/slide002_core124460.png,16,46
TranslationDataset/Train/reference/slide002_core124461.png,TranslationDataset/Train/input/slide002_core124461.png,30,27
TranslationDataset/Train/reference/slide002_core124462.png,TranslationDataset/Train/input/slide002_core124462.png,34,26
TranslationDataset/Train/reference/slide002_core124463.png,TranslationDataset/Train/input/slide002_core124463.png,46,21
TranslationDataset/Train/reference/slide002_core124464.png,TranslationDataset/Train/input/slide002_core124464.png,32,17
TranslationDataset/Train/reference/slide002_core124465.png,TranslationDataset/Train/input/slide002_core124465.png,36,62
TranslationDataset/Train/reference/slide002_core124466.png,TranslationDataset/Train/input/slide002_core124466.png,52,25
TranslationDataset/Train/reference/slide002_core124467.png,TranslationDataset/Train/input/slide002_core124467.png,30,26
TranslationDataset/Train/reference/slide002_core124468.png,TranslationDataset/Train/input/slide002_core124468.png,59,0
TranslationDataset/Train/reference/slide002_core124469.png,TranslationDataset/Train/input/slide002_core124469.png,3,39
TranslationDataset/Train/reference/slide002_core124470.png,TranslationDataset/Train/input/slide002_core124470.png,13,4
TranslationDataset/Train/reference/slide002_core124471.png,TranslationDataset/Train/input/slide002_core124471.png,2,14
TranslationDataset/Train/reference/slide002_core124472.png,TranslationDataset/Train/input/slide002_core124472.png,18,6
TranslationDataset/Train/reference/slide002_core124473.png,TranslationDataset/Train/input/slide002_core124473.png,48,25
TranslationDataset/Train/reference/slide002_core124474.png,TranslationDataset/Train/input/slide002_core124474.png,23,38
TranslationDataset/Train/reference/slide002_core124475.png,TranslationDataset/Train/input/slide002_core124475.png,9,45
TranslationDataset/Train/reference/slide002_core124476.png,TranslationDataset/Train/input/slide002_core124476.png,38,43
TranslationDataset/Train/reference/slide002_core124477.png,TranslationDataset/Train/input/slide002_core124477.png,41,54
TranslationDataset/Train/reference/slide002_core124478.png,TranslationDataset/Train/input/slide002_core124478.png,34,58
TranslationDataset/Train/reference/slide002_core124479.png,TranslationDataset/Train/input/slide002_core124479.png,27,57
TranslationDataset/Train/reference/slide002_core124480.png,TranslationDataset/Train/input/slide002_core124480.png,53,48
TranslationDataset/Train/reference/slide002_core124481.png,TranslationDataset/Train/input/slide002_core124481.png,35,43
TranslationDataset/Train/reference/slide002_core124482.png,TranslationDataset/Train/input/slide002_core124482.png,31,60
TranslationDataset/Train/reference/slide002_core124483.png,TranslationDataset/Train/input/slide002_core124483.png,59,24
TranslationDataset/Train/reference/slide002_core124484.png,TranslationDataset/Train/input/slide002_core124484.png,21,55
TranslationDataset/Train/reference/slide002_core124485.png,TranslationDataset/Train/input/slide002_core124485.png,12,35
TranslationDataset/Train/reference/slide002_core124486.png,TranslationDataset/Train/input/slide002_core124486.png,44,2
TranslationDataset/Train/reference/slide002_core124487.png,TranslationDataset/Train/input/slide002_core124487.png,37,5
TranslationDataset/Train/reference/slide002_core124488.png,TranslationDataset/Train/input/slide002_core124488.png,40,8
TranslationDataset/Train/reference/slide002_core124489.png,TranslationDataset/Train/input/slide002_core124489.png,5,52
TranslationDataset/Train/reference/slide002_core124490.png,TranslationDataset/Train/input/slide002_core124490.png,13,13
TranslationDataset/Train/reference/slide002_core124491.png,TranslationDataset/Train/input/slide002_core124491.png,46,54
TranslationDataset/Train/reference/slide002_core124492.png,TranslationDataset/Train/input/slide002_core124492.png,19,20
